quoteID;quotation;speaker;date;numOccurrences
2020-03-17-025624;I think a couple more hardware revisions of understanding the ways that these unlocks are happening and [ Apple is ] going to make it extremely difficult. Which then will bring this debate back,;Alex Stamos;2020-03-17 12:00:00;1
2020-04-11-024962;The day of, my best friend's husband and my dad rigged up the iPad for Tata to `stand' behind us and marry us,;None;2020-04-11 23:17:00;1
2020-01-07-093203;with the birth of his daughter Charlotte -- the apple of her father's eye,;None;2020-01-07 00:00:00;5
2020-04-16-054496;This price point is very aggressive from Apple, considering that Apple found success in India in 2019 in this segment. Also, with the expected aggressive marketing and demand generation initiatives expected by the brands and platforms, once the lockdown is lifted, should really help Apple to gain foothold in the mid premium segment of the market, where the competition is intensifying,;Rajinder Singh;2020-04-16 05:53:19;3
2020-03-27-004220;Apple went to their store houses and is donating 9 million N95 masks to healthcare facilities all across the country and to the national stockpile.;Mike Pence;2020-03-27 10:46:27;1
2020-03-06-056559;The corporate sector already has a no-fly rule in place and because Cork is already a hub for multinationals such as Pfizer or Apple so we have seen a huge drop off in businesses,;Mike Ryan;2020-03-06 18:53:00;3
2020-04-14-058710;They were doing sip-and-paint [ with ] apple cider. She had three nice beautiful cakes. We had a chef come over and cook. She enjoyed it.;None;2020-04-14 07:51:15;1
2020-04-14-028626;India leads the way in contact tracing for COVID-19: privacy-first by design, secure, robust and scalable to billion users. Glad to see Apple and Google joining hands to develop contact tracing on the lines of #AarogyaSetu,;Amitabh Kant;2020-04-14 05:38:57;1
2020-01-14-075126;The market conditions for Huaniu apples are quite good in comparison with the market conditions for red Fuji apples and Aksu candy apples. We acquired around 6 thousand tons of Huaniu apples this year and they are all sold out. This season the price of Huaniu apples reached the lowest point of the last 10 years. The price was around 3.7-3.8 yuan [ 0.54-0.55 USD ] per 0.5 kg when the apples entered the market in August, but the price quickly dropped to 0.6-0.7 yuan [ 0.09-0.10 USD ] per 0.5 kg by the end of the season. The price of apples from refrigerated storage is currently around 1.7-1.8 yuan [ 0.25-0.26 USD ] per 0.5 kg,;Li Ying;2020-01-14 12:52:00;1
2020-01-18-042320;the wireless charging pad is not good to charge the iPhone 7 and the location of dashboard screen which show maps and other alerts could be better as I have to take my eyes off the road to look at them;Raman Roy;2020-01-18 11:00:00;2
2020-02-25-000039;' Apple pies. Blueberry pies. Whatever was available. Eighty-five cents, I think it was. I was in a restaurant the other day and got one piece of pie. It was 5 dollars and some change.;George Hunt;2020-02-25 21:17:00;1
2020-03-02-002871;Along with PayPal and Venmo, when bankers hear words like Amazon, Apple and Google, they get very nervous,;None;2020-03-02 17:52:40;1
2020-01-29-008075;As an aspirational brand of choice for India, it was not just iPhones, but Macbooks and iPads that continued their strong performance, driven by continued consumer trust and loyalty,;Tim Cook;2020-01-29 08:34:00;1
2020-02-12-041241;I was thinking, `Maybe you were top of your class, and maybe you can fly this thing if everything went down and you've only got one engine -- maybe you could still do it blindfolded... Or maybe you're a guy who took a course on an iPad and just did OK in the multiple-choice section.' I don't know.;None;2020-02-12 18:30:49;1
2020-04-08-037146;My iPhone is the shovel I use to find my treasure.;Michael Anton;2020-04-08 03:30:56;1
2020-03-12-086515;We will be closing all of our retail stores outside of Greater China until March 27. We are committed to providing exceptional service to our customers. Our online stores are open at www.apple.com, or you can download the Apple Store app on the App Store. For service and support, customers can visit support.apple.com. I want to thank our extraordinary Retail teams for their dedication to enriching our customers' lives. We are all so grateful to you,;Tim Cook;2020-03-12 10:32:57;3
2020-02-24-020631;I don't think of Apple as a stock,;Warren Buffett;2020-02-24 15:42:47;4
2020-03-05-052252;partially because Apple is ahead of Atari in the phone book and I used to work at Atari.;Steve Jobs;2020-03-05 15:56:00;1
2020-02-13-007210;Apple's personal convenience argument rings especially hollow with regard to personal Apple technology devices, such as an iPhone,;Tani Cantil-Sakauye;2020-02-13 19:30:30;10
2020-01-03-010888;Damn he gon na need the old apple to burn the new music though. LOL.;50 Cent;2020-01-03 22:37:06;2
2020-01-23-013888;China telling Apple that it can never make or sell another phone in China.;Thomas Friedman;2020-01-23 12:35:48;1
2020-02-23-039016;We have included `khaman' , apple pie and cookies in the menu. We have made a lot of preparations. Our entire team is busy with preparations. Fresh food is being prepared for them.;None;2020-02-23 09:54:07;1
2020-01-29-001636;A lot of Apple security is amazing and really benefits the average user, but once you're a target of an advanced adversary or three-letter agency, the advanced security of these devices can be used against you,;None;2020-01-29 22:53:45;3
2020-01-09-063635;Our analysis of foot traffic to retail stores and web traffic to online stores globally shows that Apple is set for a strong finish to calendar 2019.;None;2020-01-09 16:21:00;2
2020-01-19-053462;When I left a high-paying job with Apple Inc to join the AAP I thought an honest man would herald clean politics. But my experiences in the five years have taught me otherwise.;Adarsh Shastri;2020-01-19 01:15:53;2
2020-01-14-045111;It was obviously very mainstream when everyone has an iPhone with incredible resolution and can go slow mo.. It wasn't that easy back in 2008, 2009.;None;2020-01-14 00:00:00;3
2020-02-04-106750;We see a bright yellow future where every hit song on Apple Music has a companion `Verified' episode featuring the lyrics and meaning, straight from the artists themselves,;None;2020-02-04 20:30:10;4
2020-02-20-055955;Pleasingly, the same nets can also be used on organic apple blocks to reduce the impact of heat, hail, birds and pests.;None;2020-02-20 20:00:00;1
2020-02-28-060588;The accused's cell was searched and an iPhone and charger were found behind the television in the cell.;Michael Sweeney;2020-02-28 12:51:03;1
2020-01-06-073684;Via the iPhone app, you select the type of food you are grilling and it warns you as you get close to the preset done temperature. But the real help is that the Apple Watch also shows the temperatures of the thermometers and you get the same alert on it when your food is almost done.;Joe Wilson;2020-01-06 19:54:27;1
2020-04-15-014553;Frankenstein's monster in a ball dress -- a glamorous package with the body of an iPhone 8 and the brain of a more modern device;None;2020-04-15 17:30:46;1
2020-03-20-058646;The 375 million people using Apple Pay are not the total addressable market,;Brian Foote;2020-03-20 18:22:25;1
2020-03-01-002435;Apple announced last week that the Coronavirus development might limit manufacture and sales of its products,;None;2020-03-01 01:49:41;1
2020-02-18-009449;believe this is a more of a timing issue rather than an extended supply/demand issue for iPhones globally and does not change our longer term bullish thesis on the name.;Chris Weston;2020-02-18 00:18:00;2
2020-02-19-072657;That's where Google and Apple step in to hoover up the data. The tech giants have lobbied the administration to require access. That might allow for unprecedented convenience, letting patients more easily share data for a second opinion or enabling a researcher to find participants for a clinical trial. But it also opens up a Wild West of data sharing on the most intimate health care details for millions of Americans.;None;2020-02-19 13:08:23;1
